,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
97,2020-02-28,28,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-28,1.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,,,,,,,,8.33,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
98,2020-02-27,27,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-27,1.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,,,,,,,,8.33,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
99,2020-02-26,26,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-26,1.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,,,,,,,,8.33,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
100,2020-02-25,25,2,2020,1,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-25,1.0,1.0,0.0,0.0,0.026,0.026,0.0,0.0,,,,,,,,8.33,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
101,2020-02-24,24,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
102,2020-02-23,23,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
103,2020-02-22,22,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
104,2020-02-21,21,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
105,2020-02-20,20,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
106,2020-02-19,19,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
107,2020-02-18,18,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
108,2020-02-17,17,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
109,2020-02-16,16,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
110,2020-02-15,15,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
111,2020-02-14,14,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
112,2020-02-13,13,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
113,2020-12-02,12,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2020-11-02,11,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2020-10-02,10,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2020-09-02,9,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2020-08-02,8,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2020-07-02,7,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-07-02,31836.0,319.0,774.0,28.0,817.81,8.195,19.883,0.719,,,,,,,,78.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
119,2020-06-02,6,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-06-02,15750.0,545.0,265.0,8.0,404.59,14.0,6.807,0.206,,,,,,,,84.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
120,2020-05-02,5,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-05-02,2335.0,164.0,68.0,4.0,59.982,4.213,1.747,0.103,,,,,,,,84.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
121,2020-04-02,4,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-04-02,192.0,26.0,4.0,0.0,4.932,0.668,0.103,0.0,,,,,,,,67.59,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
122,2020-03-02,3,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-03-02,1.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,,,,,,,,27.78,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
123,2020-02-02,2,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
124,2020-01-02,1,2,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
125,2020-01-31,31,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
126,2020-01-30,30,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
127,2020-01-29,29,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
128,2020-01-28,28,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
129,2020-01-27,27,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
130,2020-01-26,26,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
131,2020-01-25,25,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
132,2020-01-24,24,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
133,2020-01-23,23,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
134,2020-01-22,22,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
135,2020-01-21,21,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
136,2020-01-20,20,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
137,2020-01-19,19,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
138,2020-01-18,18,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
139,2020-01-17,17,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
140,2020-01-16,16,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
141,2020-01-15,15,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
142,2020-01-14,14,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
143,2020-01-13,13,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
144,2020-12-01,12,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2020-11-01,11,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2020-10-01,10,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2020-09-01,9,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2020-08-01,8,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2020-07-01,7,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-07-01,31517.0,279.0,746.0,13.0,809.616,7.167,19.163,0.334,,,,,,,,78.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
150,2020-06-01,6,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-06-01,15205.0,680.0,257.0,8.0,390.589,17.468,6.602,0.206,,,,,,,,84.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
151,2020-05-01,5,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-05-01,2171.0,222.0,64.0,4.0,55.769,5.703,1.644,0.103,,,,,,,,84.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
152,2020-04-01,4,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-04-01,166.0,25.0,4.0,0.0,4.264,0.642,0.103,0.0,,,,,,,,67.59,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
153,2020-03-01,3,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-03-01,1.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,,,,,,,,27.78,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
154,2020-02-01,2,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
155,2020-01-01,1,1,2020,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
156,2019-12-31,31,12,2019,0,0,Afghanistan,AF,AFG,37172386,Asia,AFG,Asia,Afghanistan,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83
157,2020-06-14,14,6,2020,48,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-06-14,1464.0,48.0,36.0,0.0,508.722,16.679,12.51,0.0,,,,,,,,67.59,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
158,2020-06-13,13,6,2020,31,1,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-06-13,1416.0,31.0,36.0,1.0,492.043,10.772,12.51,0.347,,,,,,,,67.59,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
159,2020-12-06,12,6,2020,44,1,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2020-11-06,11,6,2020,42,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2020-10-06,10,6,2020,36,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2020-09-06,9,6,2020,17,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2020-08-06,8,6,2020,14,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2020-07-06,7,6,2020,20,1,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-07-06,2893.0,74.0,76.0,2.0,1005.282,25.714,26.409,0.695,,,,,,,,59.26,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
165,2020-06-06,6,6,2020,15,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-06-06,1212.0,15.0,33.0,0.0,421.155,5.212,11.467,0.0,,,,,,,,67.59,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
166,2020-05-06,5,6,2020,13,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-06,820.0,17.0,31.0,0.0,284.94,5.907,10.772,0.0,,,,,,,,89.81,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
167,2020-04-06,4,6,2020,20,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-04-06,361.0,28.0,21.0,2.0,125.443,9.73,7.297,0.695,,,,,,,,84.26,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
168,2020-03-06,3,6,2020,21,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2020-02-06,2,6,2020,6,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2020-01-06,1,6,2020,15,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2020-05-31,31,5,2020,23,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-31,1122.0,23.0,33.0,0.0,389.881,7.992,11.467,0.0,,,,,,,,86.11,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
172,2020-05-30,30,5,2020,23,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-30,1099.0,23.0,33.0,0.0,381.889,7.992,11.467,0.0,,,,,,,,86.11,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
173,2020-05-29,29,5,2020,26,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-29,1076.0,26.0,33.0,0.0,373.897,9.035,11.467,0.0,,,,,,,,86.11,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
174,2020-05-28,28,5,2020,21,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-28,1050.0,21.0,33.0,0.0,364.862,7.297,11.467,0.0,,,,,,,,86.11,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
175,2020-05-27,27,5,2020,25,1,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-27,1029.0,25.0,33.0,1.0,357.565,8.687,11.467,0.347,,,,,,,,86.11,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
176,2020-05-26,26,5,2020,6,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-26,1004.0,6.0,32.0,0.0,348.878,2.085,11.12,0.0,,,,,,,,86.11,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
177,2020-05-25,25,5,2020,9,1,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-25,998.0,9.0,32.0,1.0,346.793,3.127,11.12,0.347,,,,,,,,83.33,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
178,2020-05-24,24,5,2020,8,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-24,989.0,8.0,31.0,0.0,343.665,2.78,10.772,0.0,,,,,,,,83.33,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
179,2020-05-23,23,5,2020,12,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-23,981.0,12.0,31.0,0.0,340.885,4.17,10.772,0.0,,,,,,,,83.33,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
180,2020-05-22,22,5,2020,5,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-22,969.0,5.0,31.0,0.0,336.716,1.737,10.772,0.0,,,,,,,,83.33,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
181,2020-05-21,21,5,2020,15,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-21,964.0,15.0,31.0,0.0,334.978,5.212,10.772,0.0,,,,,,,,83.33,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
182,2020-05-20,20,5,2020,1,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-20,949.0,1.0,31.0,0.0,329.766,0.347,10.772,0.0,,,,,,,,83.33,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
183,2020-05-19,19,5,2020,2,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-19,948.0,2.0,31.0,0.0,329.418,0.695,10.772,0.0,,,,,,,,83.33,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
184,2020-05-18,18,5,2020,13,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-18,946.0,13.0,31.0,0.0,328.723,4.517,10.772,0.0,,,,,,,,83.33,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
185,2020-05-17,17,5,2020,17,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-17,933.0,17.0,31.0,0.0,324.206,5.907,10.772,0.0,,,,,,,,89.81,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
186,2020-05-16,16,5,2020,18,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-16,916.0,18.0,31.0,0.0,318.299,6.255,10.772,0.0,,,,,,,,89.81,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
187,2020-05-15,15,5,2020,18,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-15,898.0,18.0,31.0,0.0,312.044,6.255,10.772,0.0,,,,,,,,89.81,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
188,2020-05-14,14,5,2020,4,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-14,880.0,4.0,31.0,0.0,305.789,1.39,10.772,0.0,,,,,,,,89.81,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
189,2020-05-13,13,5,2020,4,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-05-13,876.0,4.0,31.0,0.0,304.399,1.39,10.772,0.0,,,,,,,,89.81,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
190,2020-12-05,12,5,2020,4,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2020-11-05,11,5,2020,12,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2020-10-05,10,5,2020,6,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2020-09-05,9,5,2020,8,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2020-08-05,8,5,2020,10,0,Albania,AL,ALB,2866376,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2020-07-05,7,5,2020,12,0,Albania,AL,ALB,2866376,Europe,ALB,Europe,Albania,2020-07-05,2819.0,67.0,74.0,2.0,979.568,23.282,25.714,0.695,,,,,,,,64.81,2877800.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
